Alert ID,Event ID,Update Number,Date,Agency,Status Label,Affected,Header,Description
490021,239866,2,2/27/26,,express-to-local | delays,E | F | M | R,Downtown E/F trains are delayed while we remove a train with a mechanical problem from service at Forest Hills-71 Av.,"Downtown E/F trains will arrive on the local track at Forest Hills-71 Av.

Expect delays in M/R service while they share the tracks with rerouted trains."
490031,239866,3,2/27/26,NYCT Subway,delays,E | F | M | R,Downtown E/F/M/R trains are running with delays after we removed a train with a mechanical problem from service at Forest Hills-71 Av.,Downtown E/F trains have resumed making scheduled stops on the express track at Forest Hills-71 Av.
490035,239866,4,2/27/26,NYCT Subway,delays,E | M | R,"Uptown E/M trains are running with delays.
Downtown R trains are running with delays.","What Happened?
We removed a train with a mechanical problem from service at Forest Hills-71 Av."
489917,239798,1,2/27/26,,delays,R,Uptown N/R/Q trains are running with delays after we addressed a signal problem near Canal St.,Uptown R trains have resumed making scheduled stops from Brooklyn to Manhattan.
489918,239798,2,2/27/26,,delays,N | Q | R,Uptown N/R/Q trains are running with delays after we addressed a signal problem near Canal St.,Uptown R trains have resumed making scheduled stops from Brooklyn to Manhattan.
489397,239547,0,2/26/26,,reroute | delays,Q | R,Downtown R trains are rerouted via the Q line from Canal St to DeKalb Av.,"What's Happening?

We are addressing a train with a mechanical problem at Jay St-MetroTech.

For service to/from bypassed stations, take an uptown R train. 

Expect delays in Q service while they share the tracks with rerouted trains."
489402,239547,1,2/26/26,NYCT Subway,reroute | delays,Q | R,Downtown R trains are rerouted via the Q line from Canal St to DeKalb Av.,"What's Happening?

We are addressing a train with a mechanical problem at Jay St-MetroTech.

For service to/from bypassed stations, take an uptown R train.

Expect delays in Q service while they share the tracks with rerouted trains.

Travel alternatives:

For service between Canal St and Whitehall St-South Ferry, consider taking the W train."
489419,239547,2,2/26/26,NYCT Subway,delays,R,Downtown R trains are running with delays after we moved a train with a mechanical problem at Jay St-MetroTech.,Downtown R trains have resumed making scheduled stops from Canal St to DeKalb Av.
489399,239546,1,2/26/26,,delays,N | R | W,Downtown N/R/W trains are delayed while we address a signal problem near Lexington Av/59 St.,"Some downtown R trains are running via Roosevelt Island from 36 St (QNS) to W 4 St-Wash Sq, then via B to DeKalb Av.

Listen for announcements to hear how your train will run."
489400,239546,2,2/26/26,NYCT Subway,delays,N | R | W,Downtown N/R/W trains are delayed while we address a signal problem near Lexington Av/59 St.,"Some downtown R trains are running via Roosevelt Island from 36 St (QNS) to W 4 St-Wash Sq, then via B to DeKalb Av.

Listen for announcements to hear how your train will run.

Travel alternatives:

For service between Canal St and Whitehall St-South Ferry, consider taking the W train."
490021,239866,2,2/27/26,,express-to-local | delays,E | F | M | R,Downtown E/F trains are delayed while we remove a train with a mechanical problem from service at Forest Hills-71 Av.,"Downtown E/F trains will arrive on the local track at Forest Hills-71 Av.

Expect delays in M/R service while they share the tracks with rerouted trains."
490031,239866,3,2/27/26,NYCT Subway,delays,E | F | M | R,Downtown E/F/M/R trains are running with delays after we removed a train with a mechanical problem from service at Forest Hills-71 Av.,Downtown E/F trains have resumed making scheduled stops on the express track at Forest Hills-71 Av.
490035,239866,4,2/27/26,NYCT Subway,delays,E | M | R,"Uptown E/M trains are running with delays.
Downtown R trains are running with delays.","What Happened?
We removed a train with a mechanical problem from service at Forest Hills-71 Av."
489917,239798,1,2/27/26,,delays,R,Uptown N/R/Q trains are running with delays after we addressed a signal problem near Canal St.,Uptown R trains have resumed making scheduled stops from Brooklyn to Manhattan.
489918,239798,2,2/27/26,,delays,N | Q | R,Uptown N/R/Q trains are running with delays after we addressed a signal problem near Canal St.,Uptown R trains have resumed making scheduled stops from Brooklyn to Manhattan.
489397,239547,0,2/26/26,,reroute | delays,Q | R,Downtown R trains are rerouted via the Q line from Canal St to DeKalb Av.,"What's Happening?

We are addressing a train with a mechanical problem at Jay St-MetroTech.

For service to/from bypassed stations, take an uptown R train. 

Expect delays in Q service while they share the tracks with rerouted trains."
489402,239547,1,2/26/26,NYCT Subway,reroute | delays,Q | R,Downtown R trains are rerouted via the Q line from Canal St to DeKalb Av.,"What's Happening?

We are addressing a train with a mechanical problem at Jay St-MetroTech.

For service to/from bypassed stations, take an uptown R train.

Expect delays in Q service while they share the tracks with rerouted trains.

Travel alternatives:

For service between Canal St and Whitehall St-South Ferry, consider taking the W train."
489419,239547,2,2/26/26,NYCT Subway,delays,R,Downtown R trains are running with delays after we moved a train with a mechanical problem at Jay St-MetroTech.,Downtown R trains have resumed making scheduled stops from Canal St to DeKalb Av.
489399,239546,1,2/26/26,,delays,N | R | W,Downtown N/R/W trains are delayed while we address a signal problem near Lexington Av/59 St.,"Some downtown R trains are running via Roosevelt Island from 36 St (QNS) to W 4 St-Wash Sq, then via B to DeKalb Av.

Listen for announcements to hear how your train will run."
489400,239546,2,2/26/26,NYCT Subway,delays,N | R | W,Downtown N/R/W trains are delayed while we address a signal problem near Lexington Av/59 St.,"Some downtown R trains are running via Roosevelt Island from 36 St (QNS) to W 4 St-Wash Sq, then via B to DeKalb Av.

Listen for announcements to hear how your train will run.

Travel alternatives:

For service between Canal St and Whitehall St-South Ferry, consider taking the W train."
489401,239546,3,2/26/26,,delays,N | R | W,Downtown N/R/W trains are delayed while we address a signal problem near Lexington Av/59 St.,"Some downtown R trains are running via Roosevelt Island from 36 St (QNS) to W 4 St-Wash Sq, then via B to DeKalb Av.

Listen for announcements to hear how your train will run."
489411,239546,4,2/26/26,,delays,N | R | W,Downtown N/R/W trains are running with delays after we addressed a signal problem near Lexington Av/59 St.,Downtown R trains have resumed making scheduled stops.
489313,239500,,2/25/26,,express-to-local,E | F | M | R,E/F/M/R trains are running with delays in both directions after we requested EMS for someone in need on a train at Forest Hills-71 Av.,Jamaica-bound E/F trains have resumed making express stops from Jackson Heights-Roosevelt Av to Forest Hills-71 Av.
489234,239439,6,2/25/26,NYCT Subway,delays,E | F | M | R,E/F/M/R trains are disrupted in both directions while we address a signal problem near Forest Hills-71 Av.,"Service Changes:

Some Jamaica-bound E/F trains will end at Forest Hills-71 Av.


Some Jamaica-bound F trains are running via Roosevelt Island from 47-50 Sts-Rockefeller Ctr to Queens Plaza, then run local to Jackson Heights-Roosevelt Av, where they will end.

Jamaica-bound F trains are running express from Forest Hills-71 Av to Kew Gardens-Union Tpke.

Some Forest Hills-bound M trains will end at Essex St, Chambers St (J line), or 21 St-Queensbridge.

Some uptown R trains will end at 96 St on the Q.

Listen for crew announcements to hear how your train will run."
489111,239405,,2/25/26,NYCT Subway,reroute | delays,N | Q | R | W,"Uptown N/Q trains are running via the R from Atlantic Av-Barclays Ctr to Canal St.
Uptown R/W trains are delayed.","What's Happening?
We're investigating why a train's brakes activated at Canal St."
489124,239405,3,2/25/26,NYCT Subway,delays,N | Q | R | W,"Uptown N/Q/R/W are holding in stations in Lower Manhattan and Brooklyn.
Expect delays in N/Q/R/W trains in both directions.",We're investigating why two train's brakes activated near Canal St.
489134,239405,4,2/25/26,NYCT Subway,reroute | delays,N | Q | R | W,"Uptown N/Q  trains are running on the R line from DeKalb Av to Canal St.
We're addressing a signal problem near Canal St.","We're investigating why a train's brakes activated near Canal St.
Expect delays in N/Q/R/W trains in both directions."
489144,239405,5,2/25/26,NYCT Subway,reroute | delays,N | Q | R | W,"Uptown N/Q  trains are running on the R line from DeKalb Av to Canal St.
Expect delays in N/Q/R/W trains in both directions.","Additional Service Changes:
Some uptown N trains will end at Atlantic Av-Barclays Ctr or 36 St (Bklyn).
Some uptown Q trains will end at Prospect Park.

Listen for crew announcements to hear how your train will run.

What's Happening?
We're investigating why a train's brakes activated near Canal St."
489170,239405,6,2/25/26,,delays | severe-delays,N | Q | R | W,"N/Q/R/W trains are running with severe delays in both directions.
Uptown Q trains are running with severe delays.",Uptown N/Q trains have resumed regular service in Brooklyn and Manhattan.
489171,239405,7,2/25/26,,delays | severe-delays,N | Q | R | W,"N/Q/R/W trains are running with severe delays in both directions.
Uptown Q trains are running with severe delays.",Uptown N/Q trains have resumed regular service in Brooklyn and Manhattan.
489176,239405,8,2/25/26,,severe-delays,N | Q | R | W,N/Q/R/W trains are running with severe delays in both directions.,"Uptown N/Q trains have resumed regular service in Brooklyn and Manhattan.
We addressed a signal problem at 34 St-Herald Sq.
We removed a train with a mechanical problem from service at Canal St."
489194,239405,9,2/25/26,NYCT Subway,delays,N | Q | R | W,N/Q/R/W trains are running with delays in both directions.,"We addressed a signal problem at 34 St-Herald Sq.
We removed a train with a mechanical problem from service at Canal St."
488881,239294,,2/25/26,NYCT Subway,stops-skipped,,Downtown R trains are running express from Forest Hills-71 Av to Jackson Heights-Roosevelt Av while we conduct an investigation near Grand Av-Newtown.,"For service to/from bypassed stops, take a Jamaica-bound local train."
488890,239294,2,2/25/26,NYCT Subway,stops-skipped | delays,E | F | R,"Downtown E/F trains are running express from Forest Hills-71 Av to Jackson Heights-Roosevelt Av.
Downtown R trains are running with delays.","What's Happening?
We are conducting an investigation near Grand Av-Newtown.

For service to/from bypassed stops, take a Jamaica-bound local train."
488895,239294,3,2/25/26,,delays,E | F | R,"E/F  trains are delayed in both directions. 
Bay Ridge-95 St-bound R trains are running with delays in Manhattan and Brooklyn.","What's Happening?
We are conducting an investigation near Grand Av-Newtown."
488902,239294,4,2/25/26,NYCT Subway,delays,E | F | R,E/F  trains are delayed in both directions.,"What's Happening?
We are conducting an investigation near Grand Av-Newtown.

The last stop on some downtown E/F trains will be Forest Hills-71 Av.
The last stop on some Jamaica Center-bound E trains will be Queens Plaza.
The last stop on some Jamaica 179 St-bound F trains will be 21 St-Queensbridge."
488849,239280,0,2/25/26,NYCT Subway,delays,N | R | W,N/R/W trains are running with delays in both directions while we address a signal problem in the tunnel between Manhattan and Queens.,"Some Bay Ridge-95 St-bound R trains will run via Roosevelt Island from 36 St to W 4 St-Wash Sq then via B to DeKalb Av. 
Listen for announcements to hear how your train will operate."
488784,239247,1,2/24/26,,delays,N | R | W,Downtown N/R/W trains are delayed while we address a signal problem in the tunnel between Manhattan and Queens.,"Some Bay Ridge-95 St-bound R trains will run via Roosevelt Island from 36 St to Lexington Av/63 St then via Q to 57 St/7 Av
.
Listen for announcements to hear how your train will operate."
488761,239236,0,2/24/26,NYCT Subway,delays,N | Q | R | W,N/R/W trains are running with delays.,"The last stop on some uptown N/W trains will be 96 St on the Q line. 
Some R trains will be running via the Q from 57 St/7 Av to Lexington Av/63 St then via Roosevelt Island to 36 St
.
Listen for announcements to hear how your train will operate.
Expect delays on uptown Q trains while they share the tracks with rerouted trains. 
What's Happening?
 
We're recovering from the winter storm."
488782,239236,1,2/24/26,NYCT Subway,delays,N | Q | R | W,N/R/W trains are running with delays.,"The last stop on some uptown N/W trains will be 96 St on the Q line. 
Some Forest Hills-71 Av/R trains will be running via the Q from 57 St/7 Av to Lexington Av/63 St then via Roosevelt Island to 36 St
.
Listen for announcements to hear how your train will operate.
Expect delays on uptown Q trains while they share the tracks with rerouted trains. 
What's Happening?
 
We're recovering from the winter storm."
488808,239236,2,2/24/26,,delays,R | W,Downtown R/W trains are running with delays.,"Some Bay Ridge-95 St-bound R trains will run via the Q line from Canal St to DeKalb Av. 
Listen for announcements to hear how your train will operate.
What's Happening?
 
We're recovering from the winter storm."
488820,239236,3,2/24/26,NYCT Subway,delays,N | R | W,N/R/W trains are running with delays in both directions.,"Some Bay Ridge-95 St-bound R trains will run via the Q line from Canal St to DeKalb Av. 
Listen for announcements to hear how your train will operate.
What's Happening?
 
We're recovering from the winter storm."
488427,239078,1,2/24/26,NYCT Subway,delays,D | N | R,Uptown D/N/R trains are running with delays after an FDNY investigation at 4 Av/9 St concluded.,Uptown D/N/R trains have resumed stopping at 4 Av/9 St.
488195,239009,0,2/23/26,NYCT Subway,delays,,R trains are running with delays in both directions.,"What's Happening?
Winter storm.

Please use caution while traveling."
488295,239009,1,2/24/26,,delays,,Bay Ridge-bound R trains are running with delays.,"What's Happening?
Winter storm.

Please use caution while traveling."
488196,239002,4,2/23/26,NYCT Subway,delays,E | F | M | R,Downtown E/F M/R trains are running with delays after we removed a train that had its brakes activated from service near Court Sq-23 St.,Downtown E/F trains have resumed regular service in Queens and Manhattan.
488170,238999,0,2/23/26,NYCT Subway,stops-skipped,M | R,Forest Hills-71 Av-bound M and R trains are running on the express track from 21 St-Queensbridge/Queens Plaza to Jackson Heights-Roosevelt Av.,"What's Happening?
FDNY is responding to a track fire at 36 St
.
For service to/from bypassed stations, take a Middle Village-Metropolitan Av-bound M or downtown R train."
488172,238999,1,2/23/26,,stops-skipped,M | R,Middle Village-Metropolitan Av-bound M and downtown R trains are running on the express track from Forest Hills-71 Av to 21 St-Queensbridge/Queens Plaza.,"What's Happening?
FDNY is responding to a track fire at 65 St
.
For service to/from bypassed stations, take a Forest Hills-71 Av-bound M or downtown R train."
488179,238999,2,2/23/26,NYCT Subway,delays,M | R,Middle Village-bound M and downtown R trains are running with delays after FDNY responded to a track fire at 65 St.,Middle Village-bound M and downtown R trains have resumed local service from Forest Hills-71 Av to 21 St-Queensbridge/Queens Plaza.
487838,238825,0,2/23/26,,delays,D | N | R,Uptown D/N/R trains are delayed while we remove a train that needs to be cleaned from service at Atlantic Av-Barclays Ctr.,"Reminder:
Uptown D/N trains are running local in Brooklyn because of the winter storm."
487840,238825,1,2/23/26,NYCT Subway,delays,D | N | R,Uptown D/N/R trains are delayed while we remove a train in need of cleaning from service and request NYPD assistance with someone being disruptive at DeKalb Av.,"Reminder:
Uptown D/N trains are running local in Brooklyn because of the winter storm."
487613,238704,1,2/21/26,NYCT Subway,stops-skipped | delays,E | F | R,"Jamaica-bound E/F trains are delayed.
Forest Hills-bound R trains are running express from Queens Plaza to Jackson Heights-Roosevelt Av.","What's Happening?
We're investigating why a train's brakes activated at 65 St.

For service to/from stops bypassed, take a downtown train."
487616,238704,2,2/21/26,NYCT Subway,delays,E | F | R,Jamaica-bound E/F and Forest Hills-bound R trains are running with delays after we moved a train that had its brakes activated at 65 St.,Forest Hills -bound R trains have resumed local service from Queens Plaza to Jackson Heights-Roosevelt Av.
487432,238594,3,2/20/26,,delays,N | R | W,"Downtown N/W trains are running with delays.
Uptown R  trains are running with delays.","What Happened?
We addressed a door problem on a train at 5 Av/59 St."
487197,238485,0,2/20/26,,stops-skipped | delays,N | Q | R | W,Uptown N/R/W trains are running express from 34 St-Herald Sq to 57 St/7 Av.,"What's Happening?

We're removing a train with a mechanical problem from service at 57 St/7 Av.

For service to/from bypassed stations, take a downtown R or W train.

Expect delays in Q service while they share the tracks with rerouted trains."
487199,238485,1,2/20/26,NYCT Subway,delays,N | Q | R | W,Uptown N/Q/R/W trains are running with delays after we removed a train with a mechanical problem from service at 57 St/7 Av.,Uptown N/R/W trains have resumed making scheduled stops from 34 St-Herald Sq to 57 St/7 Av.
486856,238344,0,2/19/26,NYCT Subway,stops-skipped,M | R,Middle Village-Metropolitan Av-bound M and downtown R trains are running express from Forest Hills-71 Av to Jackson Heights-Roosevelt Av.,"If your stop is skipped, take a Forest Hills-71 Av-bound M/R train. 
What's Happening?
 
We requested NYPD assistance for someone being disruptive on a train at Woodhaven Blvd."
486858,238344,1,2/19/26,NYCT Subway,delays,M | R,Middle Village-Metropolitan Av-bound M and downtown R trains are running with delays after we requested for NYPD assistance at Woodhaven Blvd.,Middle Village-Metropolitan Av-bound M and downtown R trains have resumed making local stops from Forest Hills-71 Av to Jackson Heights-Roosevelt Av.
486727,238291,0,2/18/26,NYCT Subway,delays,N | R | W,"Downtown N/R/W trains are running with delays.
Some downtown R trains via Roosevelt Island from 36 St (Qns) to Lexington Av/63 St, then via Q to 57 St/7 Av.","Listen for crew announcements to hear how your train will run.

What's Happening?
We're conducting track maintenance near Lexington Av/59 St.

Expect downtown M/Q delays while they share tracks with rerouted trains."
486730,238291,1,2/18/26,NYCT Subway,delays,N | R | W,"N/R/W trains are running with delays in both directions.
Some downtown R via Roosevelt Island from 36 St (Qns) to Lexington Av/63 St, then via Q to 57 St/7 Av.","Listen for crew announcements to hear how your train will run.

What's Happening?
We're conducting track maintenance near Lexington Av/59 St.

Expect downtown M/Q delays while they share tracks with rerouted trains."
486733,238291,2,2/18/26,NYCT Subway,delays,N | Q | R | W,N/R/W trains are disrupted in both directions between Manhattan and Queens while we conduct track maintenance near Lexington Av/59 St.,"Service Changes:
Some R trains are running via Roosevelt Island between 36 St (Qns) to/from Lexington Av/63 St, then via the Q to/from 57 St/7 Av.

Some uptown N/W trains will end at 96 St on the Q line, where they will turn back for downtown service.

Listen for crew announcements to hear how your train will run.

What's Happening?
We're conducting track maintenance near Lexington Av/59 St.

Expect downtown M/Q delays while they share tracks with rerouted trains."
486734,238291,3,2/18/26,NYCT Subway,delays,N | Q | R | W,N/R/W trains are disrupted in both directions between Manhattan and Queens while we conduct track maintenance near Lexington Av/59 St.,"Service Changes:
Some R trains are running via Roosevelt Island between 36 St (Qns) to/from Lexington Av/63 St, then via the Q to/from 57 St/7 Av.

Some uptown N/W trains will end at 96 St on the Q line, where they will turn back for downtown service.

Listen for crew announcements to hear how your train will run.

Expect downtown M/Q delays while they share tracks with rerouted trains.

Travel Alternatives:
For service between Manhattan and Queens, consider 7/E/F trains or Q32 and Q60 buses."
486736,238291,4,2/18/26,NYCT Subway,delays,N | Q | R | W,N/R/W trains are disrupted in both directions between Manhattan and Queens while we conduct track maintenance near Lexington Av/59 St.,"Service Changes:
Some R trains are running via Roosevelt Island between 36 St (Qns) to/from Lexington Av/63 St, then via the Q to/from 57 St/7 Av.

Some uptown N/W trains will end at 96 St on the Q line, where they will turn back for downtown service.

Listen for crew announcements to hear how your train will run.

Expect downtown M/Q delays while they share tracks with rerouted trains.

Travel Alternatives:

Between Manhattan and Queens:
Take 7/E/F trains.
Take Q32 or Q60 buses.

To/from Astoria:
Take 7 trains to/from Queensboro Plaza, then change to/from Q69 or Q100 buses.
Take M/R trains to/from 36 St (Qns), then change to Q101 buses."
486762,238291,5,2/18/26,NYCT Subway,delays,N | Q | R | W,N/R/W trains are disrupted in both directions between Manhattan and Queens while we address a signal problem near Lexington Av/59 St.,"Service Changes:
Some R trains are running via Roosevelt Island between 36 St (Qns) to/from Lexington Av/63 St, then via the Q to/from 57 St/7 Av.

Some uptown N/W trains will end at 96 St on the Q line, where they will turn back for downtown service.

Listen for crew announcements to hear how your train will run.

Expect downtown M/Q delays while they share tracks with rerouted trains.

Travel Alternatives:

Between Manhattan and Queens:
Take 7/E/F trains.
Take Q32 or Q60 buses.

To/from Astoria:
Take 7 trains to/from Queensboro Plaza, then change to/from Q69 or Q100 buses.
Take M/R trains to/from 36 St (Qns), then change to Q101 buses."
486764,238291,6,2/18/26,NYCT Subway,delays,N | Q | R | W,No N/R/W service between Manhattan and Queens in either direction while we address a signal problem near Lexington Av/59 St.,"Service Changes:
R trains are running via Roosevelt Island between 36 St (Qns) to/from Lexington Av/63 St, then via the Q to/from 57 St/7 Av.

Uptown N/W trains will end at Times Sq-42 St or 96 St on the Q line, where they will turn back for downtown service.

Listen for crew announcements to hear how your train will run.

Expect M/Q delays while they share tracks with rerouted trains.

Travel Alternatives:

Between Manhattan and Queens:
Take 7/E/F/M trains.
Take Q32 or Q60 buses.

To/from Astoria:
Take 7 trains to/from Queensboro Plaza, then change to/from Q69 or Q100 buses.
Take M/R trains to/from 36 St (Qns), then change to Q101 buses."
486766,238291,7,2/18/26,NYCT Subway,part-suspended,N | Q | R | W,No N/R/W service between Manhattan and Queens in either direction while we address a signal problem near Lexington Av/59 St.,"Service Changes:
R trains are running via Roosevelt Island between 36 St (Qns) to/from Lexington Av/63 St, then via the Q to/from 57 St/7 Av.

Uptown N/W trains will end at Times Sq-42 St or 96 St on the Q line, where they will turn back for downtown service.

Listen for crew announcements to hear how your train will run.

Expect M/Q delays while they share tracks with rerouted trains.

Travel Alternatives:

Between Manhattan and Queens:
Take 7/E/F/M trains.
Take Q32 or Q60 buses.

To/from Astoria:
Take 7 trains to/from Queensboro Plaza, then change to/from Q69 or Q100 buses.
Take M/R trains to/from 36 St (Qns), then change to Q101 buses."
486768,238291,8,2/18/26,NYCT Subway,part-suspended | delays,N | Q | R | W,No N/R/W service between Manhattan and Queens in either direction while we address a signal problem near Lexington Av/59 St.,"Service Changes:
R trains are running via Roosevelt Island between 36 St (Qns) to/from Lexington Av/63 St, then via the Q to/from 57 St/7 Av.

Uptown N/W trains will end at Times Sq-42 St or 96 St on the Q line, where they will turn back for downtown service.

Listen for crew announcements to hear how your train will run.

Expect M/Q delays while they share tracks with rerouted trains.

Travel Alternatives:

Between Manhattan and Queens:
Take 7/E/F/M trains.
Take Q32 or Q60 buses.

To/from Astoria:
Take 7 trains to/from Queensboro Plaza, then change to/from Q69 or Q100 buses.
Take M/R trains to/from 36 St (Qns), then change to Q101 buses."
486769,238291,9,2/18/26,NYCT Subway,reroute | part-suspended | delays,N | Q | R | W,No N/R/W service between Manhattan and Queens in either direction while we address a signal problem near Lexington Av/59 St.,"Service Changes:
R trains are running via Roosevelt Island between 36 St (Qns) to/from Lexington Av/63 St, then via the Q to/from 57 St/7 Av.

Uptown N/W trains will end at Times Sq-42 St or 96 St on the Q line, where they will turn back for downtown service.

Listen for crew announcements to hear how your train will run.

Expect M/Q delays while they share tracks with rerouted trains.

Travel Alternatives:

Between Manhattan and Queens:
Take 7/E/F/M trains.
Take Q32 or Q60 buses.

To/from Astoria:
Take 7 trains to/from Queensboro Plaza, then change to/from Q69 or Q100 buses.
Take M/R trains to/from 36 St (Qns), then change to Q101 buses."
486774,238291,10,2/18/26,NYCT Subway,reroute | part-suspended | delays,N | Q | R | W,"No N/W service between Manhattan and Queens in either direction.
R trains are rerouted between Manhattan and Queens in both directions.","Service Changes:
R trains are running via Roosevelt Island between 36 St (Qns) to/from Lexington Av/63 St, then via the Q to/from 57 St/7 Av.

Uptown N/W trains will end at Times Sq-42 St or 96 St on the Q line, where they will turn back for downtown service.

Downtown N/W trains will end at Queensboro Plaza, where thy will turn back for Astoria-bound service.

Listen for crew announcements to hear how your train will run.

Expect M/Q delays while they share tracks with rerouted trains.

What's Happening?
We're addressing a signal problem near Lexington Av/59 St.

Travel Alternatives:

Between Manhattan and Queens:
Take 7/E/F/M trains.
Take Q32 or Q60 buses.

To/from Astoria:
Take 7 trains to/from Queensboro Plaza, then change to/from Q69 or Q100 buses.
Take M/R trains to/from 36 St (Qns), then change to Q101 buses."
486775,238291,11,2/18/26,NYCT Subway,reroute | part-suspended | delays,N | Q | R | W,"No N/W service between Manhattan and Queens in either direction.
R trains are rerouted between Manhattan and Queens in both directions.","Service Changes:
R trains are running via Roosevelt Island between 36 St (Qns) to/from Lexington Av/63 St, then via the Q to/from 57 St/7 Av.

Uptown N/W trains will end at Times Sq-42 St or 96 St on the Q line, where they will turn back for downtown service.

Downtown N/W trains will end at Queensboro Plaza, where they will turn back for Astoria-bound service.

Listen for crew announcements to hear how your train will run.

Expect M/Q delays while they share tracks with rerouted trains.

What's Happening?
We're addressing a signal problem near Lexington Av/59 St.

Travel Alternatives:

Between Manhattan and Queens:
Take 7/E/F/M trains.
Take Q32 or Q60 buses.

To/from Astoria:
Take 7 trains to/from Queensboro Plaza, then change to/from Q69 or Q100 buses.
Take M/R trains to/from 36 St (Qns), then change to Q101 buses."
486788,238291,12,2/18/26,NYCT Subway,delays,N | R | W,N/R/W trains are running with delays in both directions following multiple incidents along the line.,"N/R/W trains have resumed regular service in both directions between Manhattan and Queens.

What Happened?
We addressed a signal problem near Lexington Av/59 St.
FDNY investigated a report of smoke near 49 St."
486792,238291,13,2/18/26,NYCT Subway,delays,N | Q | R | W,N/Q/R/W trains are running with delays in both directions following multiple incidents along the line.,"N/R/W trains have resumed regular service in both directions between Manhattan and Queens.

What Happened?
We addressed a signal problem near Lexington Av/59 St.
FDNY investigated a report of smoke near 49 St."
486829,238291,14,2/19/26,NYCT Subway,delays,N | Q | R | W,N/Q/R/W trains are running with delays in both directions following multiple incidents along the line.,"What Happened?
We addressed a signal problem near Lexington Av/59 St.
FDNY investigated a report of smoke near 49 St."
486448,238154,0,2/17/26,NYCT Subway,stops-skipped,R | W,Downtown R/W trains will run express from 34 St-Herald Sq to Canal St while we request EMS assistance for someone on a train at 14 St-Union Sq.,"For skipped stops, take an uptown train."
486450,238154,1,2/17/26,NYCT Subway,delays,R | W,Downtown R/W trains are running with delays after we requested EMS assistance for someone on a train at 14 St-Union Sq.,Downtown R/W trains have ressumed making regular stops.
486262,238061,1,2/16/26,NYCT Subway,delays,R,No R train service between Manhattan and Brooklyn in both directions.,"NYPD/EMS is responding to a person being disruptive on a train at Whitehall St-South Ferry
.
Uptown R trains will end at Court St
.
Travel Alternatives:

For service between Manhattan and Brooklyn, consider the N/Q trains."
486264,238061,2,2/16/26,NYCT Subway,reroute | part-suspended,N | R,No R train service between Manhattan and Brooklyn in both directions.,"NYPD/EMS is responding to a person being disruptive on a train at Whitehall St-South Ferry
.
Uptown N trains are running on the Q line from DeKalb Av to Canal St
.
Uptown R trains will end at Court St
.
Travel Alternatives:

For service between Manhattan and Brooklyn, consider the N/Q trains."
486265,238061,3,2/16/26,NYCT Subway,delays,R,R trains are running with delays in both directions after NYPD/EMS responded to a person being disruptive on a train at Whitehall St-South Ferry.,R service has resumed between Manhattan and Brooklyn in both directions.
486151,238007,1,2/15/26,NYCT Subway,delays,R,Forest Hills-71 Av-bound R trains are with delays after we removed debris from the track that caused a train's brakes to activate at 65 St.,Forest Hills-71 Av-bound R trains have resumed making scheduled stops.
486150,238007,0,2/15/26,NYCT Subway,stops-skipped,R,Forest Hills-71 Av-bound R trains are running express from Queens Plaza to Jackson Heights-Roosevelt Av.,"What's Happening?

We are investigating what caused a train's brakes to activate at 65 St.

For service to/from bypassed stations, take a downtown train. 

Expect delays in Jamaica Center-Parsons/Archer-bound E service while they share the track with rerouted trains."
486127,237991,1,2/15/26,NYCT Subway,delays,D | N | R,Coney Island-bound D/N and 9 Av-bound R trains are running with delays after NYPD responded to someone being disruptive on a train at 9 Av.,"Planned work reminder:
No R between 36 St (Brooklyn) and Bay Ridge-95 St."
486068,237967,1,2/14/26,NYCT Subway,stops-skipped | delays,E | F | R,Forest Hills-71 Av-bound R trains are running express from Jackson Heights-Roosevelt Av to Forest Hills-71 Av.,"What's Happening?

We've requested NYPD assistance for someone being disruptive on a train at Woodhaven Blvd.

For service to/from bypassed stations, take a downtown R train. 

Expect delays in E/F service while they share the tracks with rerouted trains"
486070,237967,2,2/14/26,NYCT Subway,delays,E | F | R,Jamaica-bound E/F and 71 Av-bound R trains are running with delays after the NYPD assisted with someone being disruptive on a train at Woodhaven Blvd.,Forest Hills-71 Av-bound R trains have resumed making local stops from Jackson Heights-Roosevelt Av to Forest Hills-71 Av.
486055,237962,1,2/14/26,NYCT Subway,delays,E | F | R,Jamaica-bound E/F and 71 Av-bound R trains are running with delays after we requested EMS assistance for someone in need on a train at Forest Hills-71 Av.,Jamaica-bound E/F trains have resumed making express stops from Jackson Heights-Roosevelt Av and Forest Hills-71 Av
486038,237954,0,2/14/26,NYCT Subway,stops-skipped,N | R,Downtown N/R trains are running express from 57 St/7 Av to Times Sq-42 St while we remove a train car in need of cleaning from service at 49 St.,"For service to/from bypassed stops, take an uptown train.
Expect delays on downtown Q trains while tracks are shared."
486039,237954,1,2/14/26,NYCT Subway,delays,N | R,Downtown N/R trains are running with delays after we removed a train car in need of cleaning from service at 49 St.,Downtown N/R trains have resumed making scheduled stops.
486022,237946,0,2/14/26,NYCT Subway,stops-skipped,R,Forest Hills-71 Av-bound R trains are running express from Jackson Heights-Roosevelt Av to Forest Hills-71 Av.,"What's Happening?

We are requesting EMS for someone in need and removing a train from service at 63 Dr-Rego Park.

For service to/from bypassed stations, take a downtown train."
